"accuracies","n_authors","n_samples","FE_algorithm","n_gram","doc_len"
"0.851","10","100","POS n-gram","1","94-140"
"0.866","10","200","POS n-gram","1","94-140"
"0.885","10","300","POS n-gram","1","94-140"
"0.8864000000000001","10","500","POS n-gram","1","94-140"
"0.5727272727272726","11","10","POS n-gram","1","94-140"
"0.7681818181818182","11","20","POS n-gram","1","94-140"
"0.7636363636363637","11","30","POS n-gram","1","94-140"
"0.7818181818181817","11","50","POS n-gram","1","94-140"
"0.7881818181818182","11","100","POS n-gram","1","94-140"
"0.8540909090909089","11","200","POS n-gram","1","94-140"
"0.8415151515151514","11","300","POS n-gram","1","94-140"
"0.8536363636363637","11","500","POS n-gram","1","94-140"
"0.6666666666666666","12","10","POS n-gram","1","94-140"
"0.7083333333333333","12","20","POS n-gram","1","94-140"
"0.7083333333333334","12","30","POS n-gram","1","94-140"
"0.7300000000000001","12","50","POS n-gram","1","94-140"
"0.8366666666666667","12","100","POS n-gram","1","94-140"
"0.8162500000000001","12","200","POS n-gram","1","94-140"
"0.8541666666666666","12","300","POS n-gram","1","94-140"
"0.8474999999999999","12","500","POS n-gram","1","94-140"
"0.6384615384615385","13","10","POS n-gram","1","94-140"
"0.726923076923077","13","20","POS n-gram","1","94-140"
"0.7461538461538462","13","30","POS n-gram","1","94-140"
"0.7707692307692308","13","50","POS n-gram","1","94-140"
"0.8115384615384615","13","100","POS n-gram","1","94-140"
"0.8357692307692307","13","200","POS n-gram","1","94-140"
"0.8276923076923076","13","300","POS n-gram","1","94-140"
"0.842","13","500","POS n-gram","1","94-140"
"0.6857142857142857","14","10","POS n-gram","1","94-140"
"0.7428571428571428","14","20","POS n-gram","1","94-140"
"0.7547619047619047","14","30","POS n-gram","1","94-140"
"0.7785714285714287","14","50","POS n-gram","1","94-140"
"0.7814285714285714","14","100","POS n-gram","1","94-140"
"0.8339285714285716","14","200","POS n-gram","1","94-140"
"0.8385714285714284","14","300","POS n-gram","1","94-140"
"0.8225714285714286","14","500","POS n-gram","1","94-140"
"0.6533333333333333","15","10","POS n-gram","1","94-140"
"0.6799999999999999","15","20","POS n-gram","1","94-140"
"0.7066666666666667","15","30","POS n-gram","1","94-140"
"0.7240000000000001","15","50","POS n-gram","1","94-140"
"0.7593333333333333","15","100","POS n-gram","1","94-140"
"0.761","15","200","POS n-gram","1","94-140"
"0.7913333333333332","15","300","POS n-gram","1","94-140"
"0.8099999999999999","15","500","POS n-gram","1","94-140"
"0.58125","16","10","POS n-gram","1","94-140"
"0.590625","16","20","POS n-gram","1","94-140"
"0.6937500000000001","16","30","POS n-gram","1","94-140"
"0.7137499999999999","16","50","POS n-gram","1","94-140"
"0.7612500000000001","16","100","POS n-gram","1","94-140"
"0.7540625000000001","16","200","POS n-gram","1","94-140"
"0.7839583333333333","16","300","POS n-gram","1","94-140"
"0.78825","16","500","POS n-gram","1","94-140"
"0.5470588235294118","17","10","POS n-gram","1","94-140"
"0.6029411764705882","17","20","POS n-gram","1","94-140"
"0.6764705882352942","17","30","POS n-gram","1","94-140"
"0.6870588235294118","17","50","POS n-gram","1","94-140"
"0.7158823529411765","17","100","POS n-gram","1","94-140"
"0.75","17","200","POS n-gram","1","94-140"
"0.7635294117647058","17","300","POS n-gram","1","94-140"
"0.7412941176470589","17","500","POS n-gram","1","94-140"
"0.5444444444444445","18","10","POS n-gram","1","94-140"
"0.675","18","20","POS n-gram","1","94-140"
"0.6925925925925925","18","30","POS n-gram","1","94-140"
"0.6900000000000001","18","50","POS n-gram","1","94-140"
"0.7294444444444445","18","100","POS n-gram","1","94-140"
"0.7305555555555555","18","200","POS n-gram","1","94-140"
"0.7379629629629629","18","300","POS n-gram","1","94-140"
"0.7461111111111111","18","500","POS n-gram","1","94-140"
"0.5789473684210527","19","10","POS n-gram","1","94-140"
"0.6131578947368421","19","20","POS n-gram","1","94-140"
"0.6807017543859649","19","30","POS n-gram","1","94-140"
"0.6484210526315788","19","50","POS n-gram","1","94-140"
"0.6773684210526316","19","100","POS n-gram","1","94-140"
"0.7189473684210526","19","200","POS n-gram","1","94-140"
"0.7147368421052632","19","300","POS n-gram","1","94-140"
"0.7330526315789474","19","500","POS n-gram","1","94-140"
"0.5549999999999999","20","10","POS n-gram","1","94-140"
"0.61","20","20","POS n-gram","1","94-140"
"0.6283333333333334","20","30","POS n-gram","1","94-140"
"0.6460000000000001","20","50","POS n-gram","1","94-140"
"0.688","20","100","POS n-gram","1","94-140"
"0.704","20","200","POS n-gram","1","94-140"
"0.6855","20","300","POS n-gram","1","94-140"
"0.726","20","500","POS n-gram","1","94-140"
"0.5428571428571429","21","10","POS n-gram","1","94-140"
"0.5785714285714285","21","20","POS n-gram","1","94-140"
"0.5904761904761904","21","30","POS n-gram","1","94-140"
"0.578095238095238","21","50","POS n-gram","1","94-140"
"0.650952380952381","21","100","POS n-gram","1","94-140"
"0.6516666666666667","21","200","POS n-gram","1","94-140"
"0.6779365079365081","21","300","POS n-gram","1","94-140"
"0.6843809523809524","21","500","POS n-gram","1","94-140"
"0.5045454545454545","22","10","POS n-gram","1","94-140"
"0.5272727272727272","22","20","POS n-gram","1","94-140"
"0.5363636363636363","22","30","POS n-gram","1","94-140"
"0.5654545454545454","22","50","POS n-gram","1","94-140"
"0.6027272727272727","22","100","POS n-gram","1","94-140"
"0.6495454545454545","22","200","POS n-gram","1","94-140"
"0.6492424242424242","22","300","POS n-gram","1","94-140"
"0.6604545454545454","22","500","POS n-gram","1","94-140"
"0.40869565217391307","23","10","POS n-gram","1","94-140"
"0.5630434782608696","23","20","POS n-gram","1","94-140"
"0.6057971014492753","23","30","POS n-gram","1","94-140"
"0.6078260869565216","23","50","POS n-gram","1","94-140"
"0.6343478260869565","23","100","POS n-gram","1","94-140"
"0.6615217391304349","23","200","POS n-gram","1","94-140"
"0.667536231884058","23","300","POS n-gram","1","94-140"
"0.6762608695652174","23","500","POS n-gram","1","94-140"
"0.5","24","10","POS n-gram","1","94-140"
"0.5416666666666667","24","20","POS n-gram","1","94-140"
"0.5944444444444443","24","30","POS n-gram","1","94-140"
"0.5900000000000001","24","50","POS n-gram","1","94-140"
"0.6158333333333333","24","100","POS n-gram","1","94-140"
"0.6595833333333334","24","200","POS n-gram","1","94-140"
"0.6529166666666667","24","300","POS n-gram","1","94-140"
"0.6655833333333334","24","500","POS n-gram","1","94-140"
"0.44800000000000006","25","10","POS n-gram","1","94-140"
"0.5479999999999999","25","20","POS n-gram","1","94-140"
"0.588","25","30","POS n-gram","1","94-140"
"0.5688000000000001","25","50","POS n-gram","1","94-140"
"0.6055999999999999","25","100","POS n-gram","1","94-140"
"0.6399999999999999","25","200","POS n-gram","1","94-140"
"0.6309333333333333","25","300","POS n-gram","1","94-140"
"0.65168","25","500","POS n-gram","1","94-140"
"0.48461538461538456","26","10","POS n-gram","1","94-140"
"0.5269230769230768","26","20","POS n-gram","1","94-140"
"0.5474358974358975","26","30","POS n-gram","1","94-140"
"0.5869230769230768","26","50","POS n-gram","1","94-140"
"0.6342307692307693","26","100","POS n-gram","1","94-140"
"0.6171153846153846","26","200","POS n-gram","1","94-140"
"0.625897435897436","26","300","POS n-gram","1","94-140"
"0.6388461538461538","26","500","POS n-gram","1","94-140"
"0.4925925925925926","27","10","POS n-gram","1","94-140"
"0.4851851851851852","27","20","POS n-gram","1","94-140"
"0.5123456790123456","27","30","POS n-gram","1","94-140"
"0.5896296296296296","27","50","POS n-gram","1","94-140"
"0.5785185185185185","27","100","POS n-gram","1","94-140"
"0.6092592592592593","27","200","POS n-gram","1","94-140"
"0.6107407407407408","27","300","POS n-gram","1","94-140"
"0.6199259259259259","27","500","POS n-gram","1","94-140"
"0.42857142857142855","28","10","POS n-gram","1","94-140"
"0.5071428571428571","28","20","POS n-gram","1","94-140"
"0.511904761904762","28","30","POS n-gram","1","94-140"
"0.5385714285714286","28","50","POS n-gram","1","94-140"
"0.6082142857142858","28","100","POS n-gram","1","94-140"
"0.5982142857142858","28","200","POS n-gram","1","94-140"
"0.6069047619047618","28","300","POS n-gram","1","94-140"
"0.6140714285714286","28","500","POS n-gram","1","94-140"
"0.43103448275862066","29","10","POS n-gram","1","94-140"
"0.5379310344827586","29","20","POS n-gram","1","94-140"
"0.47126436781609193","29","30","POS n-gram","1","94-140"
"0.5434482758620691","29","50","POS n-gram","1","94-140"
"0.566896551724138","29","100","POS n-gram","1","94-140"
"0.615344827586207","29","200","POS n-gram","1","94-140"
"0.602183908045977","29","300","POS n-gram","1","94-140"
"0.6082068965517241","29","500","POS n-gram","1","94-140"
"0.4466666666666666","30","10","POS n-gram","1","94-140"
"0.49000000000000005","30","20","POS n-gram","1","94-140"
"0.5588888888888889","30","30","POS n-gram","1","94-140"
"0.5586666666666666","30","50","POS n-gram","1","94-140"
"0.5683333333333334","30","100","POS n-gram","1","94-140"
"0.6039999999999999","30","200","POS n-gram","1","94-140"
"0.6162222222222222","30","300","POS n-gram","1","94-140"
"0.6018666666666668","30","500","POS n-gram","1","94-140"
"0.42903225806451617","31","10","POS n-gram","1","94-140"
"0.5080645161290323","31","20","POS n-gram","1","94-140"
"0.5709677419354838","31","30","POS n-gram","1","94-140"
"0.5580645161290322","31","50","POS n-gram","1","94-140"
"0.5819354838709677","31","100","POS n-gram","1","94-140"
"0.5961290322580645","31","200","POS n-gram","1","94-140"
"0.6076344086021506","31","300","POS n-gram","1","94-140"
"0.6062580645161291","31","500","POS n-gram","1","94-140"
"0.43125","32","10","POS n-gram","1","94-140"
"0.496875","32","20","POS n-gram","1","94-140"
"0.515625","32","30","POS n-gram","1","94-140"
"0.550625","32","50","POS n-gram","1","94-140"
"0.5834374999999999","32","100","POS n-gram","1","94-140"
"0.5907812499999999","32","200","POS n-gram","1","94-140"
"0.6040625","32","300","POS n-gram","1","94-140"
"0.608875","32","500","POS n-gram","1","94-140"
"0.4787878787878789","33","10","POS n-gram","1","94-140"
"0.490909090909091","33","20","POS n-gram","1","94-140"
"0.5131313131313131","33","30","POS n-gram","1","94-140"
"0.5206060606060607","33","50","POS n-gram","1","94-140"
"0.5848484848484847","33","100","POS n-gram","1","94-140"
"0.5956060606060606","33","200","POS n-gram","1","94-140"
"0.6082828282828283","33","300","POS n-gram","1","94-140"
"0.5981212121212122","33","500","POS n-gram","1","94-140"
"0.47352941176470587","34","10","POS n-gram","1","94-140"
"0.5161764705882352","34","20","POS n-gram","1","94-140"
"0.49215686274509796","34","30","POS n-gram","1","94-140"
"0.53","34","50","POS n-gram","1","94-140"
"0.5670588235294117","34","100","POS n-gram","1","94-140"
"0.5708823529411765","34","200","POS n-gram","1","94-140"
"0.5859803921568626","34","300","POS n-gram","1","94-140"
"0.5855294117647059","34","500","POS n-gram","1","94-140"
"0.4057142857142857","35","10","POS n-gram","1","94-140"
"0.4557142857142858","35","20","POS n-gram","1","94-140"
"0.5133333333333333","35","30","POS n-gram","1","94-140"
"0.5188571428571429","35","50","POS n-gram","1","94-140"
"0.5491428571428572","35","100","POS n-gram","1","94-140"
"0.5554285714285714","35","200","POS n-gram","1","94-140"
"0.5774285714285714","35","300","POS n-gram","1","94-140"
"0.5616","35","500","POS n-gram","1","94-140"
"0.4027777777777778","36","10","POS n-gram","1","94-140"
"0.4569444444444444","36","20","POS n-gram","1","94-140"
"0.487962962962963","36","30","POS n-gram","1","94-140"
"0.5116666666666666","36","50","POS n-gram","1","94-140"
"0.5477777777777778","36","100","POS n-gram","1","94-140"
"0.5493055555555555","36","200","POS n-gram","1","94-140"
"0.5531481481481481","36","300","POS n-gram","1","94-140"
"0.5464444444444444","36","500","POS n-gram","1","94-140"
"0.4594594594594595","37","10","POS n-gram","1","94-140"
"0.5094594594594595","37","20","POS n-gram","1","94-140"
"0.5216216216216216","37","30","POS n-gram","1","94-140"
"0.5205405405405406","37","50","POS n-gram","1","94-140"
"0.5427027027027027","37","100","POS n-gram","1","94-140"
"0.5727027027027027","37","200","POS n-gram","1","94-140"
"0.5605405405405406","37","300","POS n-gram","1","94-140"
"0.5698378378378378","37","500","POS n-gram","1","94-140"
"0.47105263157894733","38","10","POS n-gram","1","94-140"
"0.5013157894736843","38","20","POS n-gram","1","94-140"
"0.4956140350877193","38","30","POS n-gram","1","94-140"
"0.5426315789473685","38","50","POS n-gram","1","94-140"
"0.546578947368421","38","100","POS n-gram","1","94-140"
"0.5514473684210527","38","200","POS n-gram","1","94-140"
"0.5621929824561404","38","300","POS n-gram","1","94-140"
"0.5664736842105264","38","500","POS n-gram","1","94-140"
"0.43076923076923074","39","10","POS n-gram","1","94-140"
"0.48974358974358967","39","20","POS n-gram","1","94-140"
"0.5264957264957265","39","30","POS n-gram","1","94-140"
"0.5261538461538461","39","50","POS n-gram","1","94-140"
"0.5517948717948717","39","100","POS n-gram","1","94-140"
"0.5756410256410256","39","200","POS n-gram","1","94-140"
"0.5747863247863247","39","300","POS n-gram","1","94-140"
"0.5884615384615384","39","500","POS n-gram","1","94-140"
"0.43999999999999995","40","10","POS n-gram","1","94-140"
"0.475","40","20","POS n-gram","1","94-140"
"0.5166666666666667","40","30","POS n-gram","1","94-140"
"0.5275000000000001","40","50","POS n-gram","1","94-140"
"0.5615","40","100","POS n-gram","1","94-140"
"0.575375","40","200","POS n-gram","1","94-140"
"0.585","40","300","POS n-gram","1","94-140"
"0.5812999999999999","40","500","POS n-gram","1","94-140"
"0.4609756097560975","41","10","POS n-gram","1","94-140"
"0.4524390243902438","41","20","POS n-gram","1","94-140"
"0.48048780487804876","41","30","POS n-gram","1","94-140"
"0.5024390243902438","41","50","POS n-gram","1","94-140"
"0.5443902439024391","41","100","POS n-gram","1","94-140"
"0.5697560975609756","41","200","POS n-gram","1","94-140"
"0.5578048780487805","41","300","POS n-gram","1","94-140"
"0.5689756097560976","41","500","POS n-gram","1","94-140"
"0.41428571428571426","42","10","POS n-gram","1","94-140"
"0.4726190476190476","42","20","POS n-gram","1","94-140"
"0.5126984126984127","42","30","POS n-gram","1","94-140"
"0.5257142857142857","42","50","POS n-gram","1","94-140"
"0.5528571428571428","42","100","POS n-gram","1","94-140"
"0.5610714285714286","42","200","POS n-gram","1","94-140"
"0.5676984126984126","42","300","POS n-gram","1","94-140"
"0.5742857142857142","42","500","POS n-gram","1","94-140"
"0.4046511627906977","43","10","POS n-gram","1","94-140"
"0.48139534883720925","43","20","POS n-gram","1","94-140"
"0.5263565891472869","43","30","POS n-gram","1","94-140"
"0.5065116279069768","43","50","POS n-gram","1","94-140"
"0.5455813953488372","43","100","POS n-gram","1","94-140"
"0.5501162790697676","43","200","POS n-gram","1","94-140"
"0.5524806201550387","43","300","POS n-gram","1","94-140"
"0.5603720930232559","43","500","POS n-gram","1","94-140"
"0.4318181818181818","44","10","POS n-gram","1","94-140"
"0.4784090909090909","44","20","POS n-gram","1","94-140"
"0.49015151515151506","44","30","POS n-gram","1","94-140"
"0.5240909090909092","44","50","POS n-gram","1","94-140"
"0.5575","44","100","POS n-gram","1","94-140"
"0.5565909090909091","44","200","POS n-gram","1","94-140"
"0.5583333333333333","44","300","POS n-gram","1","94-140"
"0.5692272727272728","44","500","POS n-gram","1","94-140"
"0.4377777777777777","45","10","POS n-gram","1","94-140"
"0.46333333333333326","45","20","POS n-gram","1","94-140"
"0.497037037037037","45","30","POS n-gram","1","94-140"
"0.5288888888888889","45","50","POS n-gram","1","94-140"
"0.5373333333333333","45","100","POS n-gram","1","94-140"
"0.5556666666666665","45","200","POS n-gram","1","94-140"
"0.5595555555555556","45","300","POS n-gram","1","94-140"
"0.5594222222222223","45","500","POS n-gram","1","94-140"
"0.3869565217391304","46","10","POS n-gram","1","94-140"
"0.4608695652173913","46","20","POS n-gram","1","94-140"
"0.4695652173913043","46","30","POS n-gram","1","94-140"
"0.5060869565217392","46","50","POS n-gram","1","94-140"
"0.5217391304347826","46","100","POS n-gram","1","94-140"
"0.5444565217391304","46","200","POS n-gram","1","94-140"
"0.5505072463768116","46","300","POS n-gram","1","94-140"
"0.5515652173913043","46","500","POS n-gram","1","94-140"
"0.40212765957446817","47","10","POS n-gram","1","94-140"
"0.448936170212766","47","20","POS n-gram","1","94-140"
"0.48865248226950353","47","30","POS n-gram","1","94-140"
"0.5034042553191489","47","50","POS n-gram","1","94-140"
"0.5282978723404256","47","100","POS n-gram","1","94-140"
"0.5380851063829787","47","200","POS n-gram","1","94-140"
"0.5330496453900709","47","300","POS n-gram","1","94-140"
"0.5310212765957446","47","500","POS n-gram","1","94-140"
