accuracies,n_authors,n_samples,FE_algorithm,n_gram,FE_algorithm_ngram
0.9664999999999999,10,200,Word n-gram,2,Word n-gram 2
0.9750000000000002,10,300,Word n-gram,2,Word n-gram 2
0.9856,10,500,Word n-gram,2,Word n-gram 2
0.7818181818181819,11,10,Word n-gram,2,Word n-gram 2
0.8045454545454545,11,20,Word n-gram,2,Word n-gram 2
0.8454545454545455,11,30,Word n-gram,2,Word n-gram 2
0.850909090909091,11,50,Word n-gram,2,Word n-gram 2
0.9,11,100,Word n-gram,2,Word n-gram 2
0.9399999999999998,11,200,Word n-gram,2,Word n-gram 2
0.9503030303030304,11,300,Word n-gram,2,Word n-gram 2
0.97,11,500,Word n-gram,2,Word n-gram 2
0.7666666666666667,12,10,Word n-gram,2,Word n-gram 2
0.7833333333333333,12,20,Word n-gram,2,Word n-gram 2
0.8138888888888889,12,30,Word n-gram,2,Word n-gram 2
0.85,12,50,Word n-gram,2,Word n-gram 2
0.8883333333333333,12,100,Word n-gram,2,Word n-gram 2
0.9333333333333333,12,200,Word n-gram,2,Word n-gram 2
0.9422222222222223,12,300,Word n-gram,2,Word n-gram 2
0.96,12,500,Word n-gram,2,Word n-gram 2
0.7,13,10,Word n-gram,2,Word n-gram 2
0.75,13,20,Word n-gram,2,Word n-gram 2
0.7769230769230768,13,30,Word n-gram,2,Word n-gram 2
0.796923076923077,13,50,Word n-gram,2,Word n-gram 2
0.8699999999999999,13,100,Word n-gram,2,Word n-gram 2
0.9084615384615384,13,200,Word n-gram,2,Word n-gram 2
0.9402564102564103,13,300,Word n-gram,2,Word n-gram 2
0.9575384615384614,13,500,Word n-gram,2,Word n-gram 2
0.6928571428571428,14,10,Word n-gram,2,Word n-gram 2
0.7071428571428571,14,20,Word n-gram,2,Word n-gram 2
0.7976190476190477,14,30,Word n-gram,2,Word n-gram 2
0.8071428571428572,14,50,Word n-gram,2,Word n-gram 2
0.8707142857142858,14,100,Word n-gram,2,Word n-gram 2
0.9053571428571427,14,200,Word n-gram,2,Word n-gram 2
0.9307142857142857,14,300,Word n-gram,2,Word n-gram 2
0.9532857142857143,14,500,Word n-gram,2,Word n-gram 2
0.5933333333333332,15,10,Word n-gram,2,Word n-gram 2
0.6533333333333332,15,20,Word n-gram,2,Word n-gram 2
0.7533333333333333,15,30,Word n-gram,2,Word n-gram 2
0.7706666666666665,15,50,Word n-gram,2,Word n-gram 2
0.82,15,100,Word n-gram,2,Word n-gram 2
0.8643333333333333,15,200,Word n-gram,2,Word n-gram 2
0.8988888888888887,15,300,Word n-gram,2,Word n-gram 2
0.9153333333333334,15,500,Word n-gram,2,Word n-gram 2
0.64375,16,10,Word n-gram,2,Word n-gram 2
0.65,16,20,Word n-gram,2,Word n-gram 2
0.7083333333333333,16,30,Word n-gram,2,Word n-gram 2
0.71875,16,50,Word n-gram,2,Word n-gram 2
0.805625,16,100,Word n-gram,2,Word n-gram 2
0.85,16,200,Word n-gram,2,Word n-gram 2
0.8731249999999999,16,300,Word n-gram,2,Word n-gram 2
0.90725,16,500,Word n-gram,2,Word n-gram 2
0.6470588235294118,17,10,Word n-gram,2,Word n-gram 2
0.6588235294117648,17,20,Word n-gram,2,Word n-gram 2
0.7039215686274509,17,30,Word n-gram,2,Word n-gram 2
0.7647058823529411,17,50,Word n-gram,2,Word n-gram 2
0.8117647058823529,17,100,Word n-gram,2,Word n-gram 2
0.891764705882353,17,200,Word n-gram,2,Word n-gram 2
0.911372549019608,17,300,Word n-gram,2,Word n-gram 2
0.9390588235294117,17,500,Word n-gram,2,Word n-gram 2
0.5611111111111111,18,10,Word n-gram,2,Word n-gram 2
0.6916666666666667,18,20,Word n-gram,2,Word n-gram 2
0.7055555555555555,18,30,Word n-gram,2,Word n-gram 2
0.7633333333333333,18,50,Word n-gram,2,Word n-gram 2
0.8438888888888888,18,100,Word n-gram,2,Word n-gram 2
0.8894444444444444,18,200,Word n-gram,2,Word n-gram 2
0.920925925925926,18,300,Word n-gram,2,Word n-gram 2
0.9427777777777779,18,500,Word n-gram,2,Word n-gram 2
0.5631578947368421,19,10,Word n-gram,2,Word n-gram 2
0.6473684210526315,19,20,Word n-gram,2,Word n-gram 2
0.6894736842105262,19,30,Word n-gram,2,Word n-gram 2
0.7242105263157895,19,50,Word n-gram,2,Word n-gram 2
0.8047368421052632,19,100,Word n-gram,2,Word n-gram 2
0.8671052631578948,19,200,Word n-gram,2,Word n-gram 2
0.8873684210526316,19,300,Word n-gram,2,Word n-gram 2
0.9188421052631579,19,500,Word n-gram,2,Word n-gram 2
0.56,20,10,Word n-gram,2,Word n-gram 2
0.5999999999999999,20,20,Word n-gram,2,Word n-gram 2
0.645,20,30,Word n-gram,2,Word n-gram 2
0.712,20,50,Word n-gram,2,Word n-gram 2
0.7655000000000001,20,100,Word n-gram,2,Word n-gram 2
0.85,20,200,Word n-gram,2,Word n-gram 2
0.8728333333333333,20,300,Word n-gram,2,Word n-gram 2
0.9029,20,500,Word n-gram,2,Word n-gram 2
0.6095238095238096,21,10,Word n-gram,2,Word n-gram 2
0.6071428571428571,21,20,Word n-gram,2,Word n-gram 2
0.7,21,30,Word n-gram,2,Word n-gram 2
0.7352380952380952,21,50,Word n-gram,2,Word n-gram 2
0.7790476190476191,21,100,Word n-gram,2,Word n-gram 2
0.8545238095238096,21,200,Word n-gram,2,Word n-gram 2
0.8795238095238096,21,300,Word n-gram,2,Word n-gram 2
0.9102857142857144,21,500,Word n-gram,2,Word n-gram 2
0.47727272727272724,22,10,Word n-gram,2,Word n-gram 2
0.6454545454545453,22,20,Word n-gram,2,Word n-gram 2
0.6484848484848486,22,30,Word n-gram,2,Word n-gram 2
0.7236363636363636,22,50,Word n-gram,2,Word n-gram 2
0.789090909090909,22,100,Word n-gram,2,Word n-gram 2
0.8504545454545454,22,200,Word n-gram,2,Word n-gram 2
0.8746969696969696,22,300,Word n-gram,2,Word n-gram 2
0.9141818181818182,22,500,Word n-gram,2,Word n-gram 2
0.5217391304347825,23,10,Word n-gram,2,Word n-gram 2
0.5934782608695652,23,20,Word n-gram,2,Word n-gram 2
0.6608695652173913,23,30,Word n-gram,2,Word n-gram 2
0.711304347826087,23,50,Word n-gram,2,Word n-gram 2
0.771304347826087,23,100,Word n-gram,2,Word n-gram 2
0.8393478260869566,23,200,Word n-gram,2,Word n-gram 2
0.8642028985507245,23,300,Word n-gram,2,Word n-gram 2
0.8942608695652174,23,500,Word n-gram,2,Word n-gram 2
0.5583333333333333,24,10,Word n-gram,2,Word n-gram 2
0.5958333333333333,24,20,Word n-gram,2,Word n-gram 2
0.6652777777777779,24,30,Word n-gram,2,Word n-gram 2
0.7058333333333333,24,50,Word n-gram,2,Word n-gram 2
0.75625,24,100,Word n-gram,2,Word n-gram 2
0.8306249999999998,24,200,Word n-gram,2,Word n-gram 2
0.8641666666666665,24,300,Word n-gram,2,Word n-gram 2
0.8964166666666665,24,500,Word n-gram,2,Word n-gram 2
0.6,25,10,Word n-gram,2,Word n-gram 2
0.594,25,20,Word n-gram,2,Word n-gram 2
0.6559999999999999,25,30,Word n-gram,2,Word n-gram 2
0.7152,25,50,Word n-gram,2,Word n-gram 2
0.7656000000000001,25,100,Word n-gram,2,Word n-gram 2
0.8310000000000001,25,200,Word n-gram,2,Word n-gram 2
0.8597333333333333,25,300,Word n-gram,2,Word n-gram 2
0.8984000000000002,25,500,Word n-gram,2,Word n-gram 2
0.5923076923076923,26,10,Word n-gram,2,Word n-gram 2
0.6615384615384616,26,20,Word n-gram,2,Word n-gram 2
0.6782051282051282,26,30,Word n-gram,2,Word n-gram 2
0.7184615384615385,26,50,Word n-gram,2,Word n-gram 2
0.7784615384615384,26,100,Word n-gram,2,Word n-gram 2
0.8367307692307693,26,200,Word n-gram,2,Word n-gram 2
0.8673076923076923,26,300,Word n-gram,2,Word n-gram 2
0.9000769230769231,26,500,Word n-gram,2,Word n-gram 2
0.5481481481481482,27,10,Word n-gram,2,Word n-gram 2
0.6148148148148148,27,20,Word n-gram,2,Word n-gram 2
0.6407407407407408,27,30,Word n-gram,2,Word n-gram 2
0.6992592592592592,27,50,Word n-gram,2,Word n-gram 2
0.7514814814814815,27,100,Word n-gram,2,Word n-gram 2
0.8246296296296295,27,200,Word n-gram,2,Word n-gram 2
0.8506172839506172,27,300,Word n-gram,2,Word n-gram 2
0.8774074074074075,27,500,Word n-gram,2,Word n-gram 2
0.5071428571428571,28,10,Word n-gram,2,Word n-gram 2
0.5553571428571429,28,20,Word n-gram,2,Word n-gram 2
0.6511904761904762,28,30,Word n-gram,2,Word n-gram 2
0.6635714285714287,28,50,Word n-gram,2,Word n-gram 2
0.7439285714285714,28,100,Word n-gram,2,Word n-gram 2
0.7992857142857142,28,200,Word n-gram,2,Word n-gram 2
0.8257142857142856,28,300,Word n-gram,2,Word n-gram 2
0.8532857142857143,28,500,Word n-gram,2,Word n-gram 2
0.5931034482758621,29,10,Word n-gram,2,Word n-gram 2
0.5793103448275863,29,20,Word n-gram,2,Word n-gram 2
0.6620689655172414,29,30,Word n-gram,2,Word n-gram 2
0.6910344827586208,29,50,Word n-gram,2,Word n-gram 2
0.7489655172413793,29,100,Word n-gram,2,Word n-gram 2
0.798103448275862,29,200,Word n-gram,2,Word n-gram 2
0.8370114942528735,29,300,Word n-gram,2,Word n-gram 2
0.8632413793103447,29,500,Word n-gram,2,Word n-gram 2
0.5266666666666666,30,10,Word n-gram,2,Word n-gram 2
0.59,30,20,Word n-gram,2,Word n-gram 2
0.6122222222222222,30,30,Word n-gram,2,Word n-gram 2
0.6453333333333333,30,50,Word n-gram,2,Word n-gram 2
0.7393333333333334,30,100,Word n-gram,2,Word n-gram 2
0.7881666666666667,30,200,Word n-gram,2,Word n-gram 2
0.8161111111111111,30,300,Word n-gram,2,Word n-gram 2
0.8472,30,500,Word n-gram,2,Word n-gram 2
0.4935483870967742,31,10,Word n-gram,2,Word n-gram 2
0.5774193548387097,31,20,Word n-gram,2,Word n-gram 2
0.6118279569892474,31,30,Word n-gram,2,Word n-gram 2
0.6580645161290322,31,50,Word n-gram,2,Word n-gram 2
0.6983870967741936,31,100,Word n-gram,2,Word n-gram 2
0.7648387096774193,31,200,Word n-gram,2,Word n-gram 2
0.7895698924731183,31,300,Word n-gram,2,Word n-gram 2
0.835741935483871,31,500,Word n-gram,2,Word n-gram 2
0.534375,32,10,Word n-gram,2,Word n-gram 2
0.5578125,32,20,Word n-gram,2,Word n-gram 2
0.6156250000000001,32,30,Word n-gram,2,Word n-gram 2
0.639375,32,50,Word n-gram,2,Word n-gram 2
0.68625,32,100,Word n-gram,2,Word n-gram 2
0.7728124999999999,32,200,Word n-gram,2,Word n-gram 2
0.8013541666666667,32,300,Word n-gram,2,Word n-gram 2
0.8388124999999998,32,500,Word n-gram,2,Word n-gram 2
0.47575757575757577,33,10,Word n-gram,2,Word n-gram 2
0.5545454545454546,33,20,Word n-gram,2,Word n-gram 2
0.5747474747474748,33,30,Word n-gram,2,Word n-gram 2
0.618181818181818,33,50,Word n-gram,2,Word n-gram 2
0.6890909090909091,33,100,Word n-gram,2,Word n-gram 2
0.7553030303030303,33,200,Word n-gram,2,Word n-gram 2
0.7789898989898989,33,300,Word n-gram,2,Word n-gram 2
0.825030303030303,33,500,Word n-gram,2,Word n-gram 2
0.5,34,10,Word n-gram,2,Word n-gram 2
0.5823529411764705,34,20,Word n-gram,2,Word n-gram 2
0.5931372549019608,34,30,Word n-gram,2,Word n-gram 2
0.6494117647058825,34,50,Word n-gram,2,Word n-gram 2
0.7005882352941176,34,100,Word n-gram,2,Word n-gram 2
0.7669117647058823,34,200,Word n-gram,2,Word n-gram 2
0.7905882352941177,34,300,Word n-gram,2,Word n-gram 2
0.8274117647058825,34,500,Word n-gram,2,Word n-gram 2
0.49142857142857144,35,10,Word n-gram,2,Word n-gram 2
0.5642857142857143,35,20,Word n-gram,2,Word n-gram 2
0.5828571428571427,35,30,Word n-gram,2,Word n-gram 2
0.6188571428571429,35,50,Word n-gram,2,Word n-gram 2
0.6851428571428572,35,100,Word n-gram,2,Word n-gram 2
0.739,35,200,Word n-gram,2,Word n-gram 2
0.7844761904761904,35,300,Word n-gram,2,Word n-gram 2
0.8190857142857142,35,500,Word n-gram,2,Word n-gram 2
0.45833333333333337,36,10,Word n-gram,2,Word n-gram 2
0.5291666666666666,36,20,Word n-gram,2,Word n-gram 2
0.5722222222222222,36,30,Word n-gram,2,Word n-gram 2
0.6077777777777779,36,50,Word n-gram,2,Word n-gram 2
0.6777777777777778,36,100,Word n-gram,2,Word n-gram 2
0.7340277777777777,36,200,Word n-gram,2,Word n-gram 2
0.7644444444444445,36,300,Word n-gram,2,Word n-gram 2
0.8116111111111112,36,500,Word n-gram,2,Word n-gram 2
0.49729729729729727,37,10,Word n-gram,2,Word n-gram 2
0.5635135135135135,37,20,Word n-gram,2,Word n-gram 2
0.5765765765765766,37,30,Word n-gram,2,Word n-gram 2
0.6200000000000001,37,50,Word n-gram,2,Word n-gram 2
0.6862162162162162,37,100,Word n-gram,2,Word n-gram 2
0.7475675675675676,37,200,Word n-gram,2,Word n-gram 2
0.7738738738738737,37,300,Word n-gram,2,Word n-gram 2
0.8162702702702702,37,500,Word n-gram,2,Word n-gram 2
0.47631578947368425,38,10,Word n-gram,2,Word n-gram 2
0.5407894736842105,38,20,Word n-gram,2,Word n-gram 2
0.5710526315789474,38,30,Word n-gram,2,Word n-gram 2
0.6373684210526316,38,50,Word n-gram,2,Word n-gram 2
0.6805263157894738,38,100,Word n-gram,2,Word n-gram 2
0.7427631578947369,38,200,Word n-gram,2,Word n-gram 2
0.7737719298245613,38,300,Word n-gram,2,Word n-gram 2
0.8142105263157895,38,500,Word n-gram,2,Word n-gram 2
0.4769230769230769,39,10,Word n-gram,2,Word n-gram 2
0.5320512820512822,39,20,Word n-gram,2,Word n-gram 2
0.5623931623931624,39,30,Word n-gram,2,Word n-gram 2
0.6271794871794871,39,50,Word n-gram,2,Word n-gram 2
0.6746153846153847,39,100,Word n-gram,2,Word n-gram 2
0.7262820512820513,39,200,Word n-gram,2,Word n-gram 2
0.7664102564102564,39,300,Word n-gram,2,Word n-gram 2
0.8101025641025641,39,500,Word n-gram,2,Word n-gram 2
0.4675000000000001,40,10,Word n-gram,2,Word n-gram 2
0.5349999999999999,40,20,Word n-gram,2,Word n-gram 2
0.5708333333333333,40,30,Word n-gram,2,Word n-gram 2
0.6065,40,50,Word n-gram,2,Word n-gram 2
0.6715,40,100,Word n-gram,2,Word n-gram 2
0.735,40,200,Word n-gram,2,Word n-gram 2
0.7660000000000001,40,300,Word n-gram,2,Word n-gram 2
0.8053500000000001,40,500,Word n-gram,2,Word n-gram 2
0.5,41,10,Word n-gram,2,Word n-gram 2
0.526829268292683,41,20,Word n-gram,2,Word n-gram 2
0.5373983739837398,41,30,Word n-gram,2,Word n-gram 2
0.6004878048780488,41,50,Word n-gram,2,Word n-gram 2
0.6546341463414633,41,100,Word n-gram,2,Word n-gram 2
0.7080487804878048,41,200,Word n-gram,2,Word n-gram 2
0.7553658536585366,41,300,Word n-gram,2,Word n-gram 2
0.7960975609756098,41,500,Word n-gram,2,Word n-gram 2
0.4666666666666667,42,10,Word n-gram,2,Word n-gram 2
0.5095238095238095,42,20,Word n-gram,2,Word n-gram 2
0.5492063492063493,42,30,Word n-gram,2,Word n-gram 2
0.5857142857142856,42,50,Word n-gram,2,Word n-gram 2
0.6402380952380953,42,100,Word n-gram,2,Word n-gram 2
0.7036904761904761,42,200,Word n-gram,2,Word n-gram 2
0.7363492063492064,42,300,Word n-gram,2,Word n-gram 2
0.784047619047619,42,500,Word n-gram,2,Word n-gram 2
0.4418604651162791,43,10,Word n-gram,2,Word n-gram 2
0.5151162790697674,43,20,Word n-gram,2,Word n-gram 2
0.5333333333333334,43,30,Word n-gram,2,Word n-gram 2
0.5613953488372093,43,50,Word n-gram,2,Word n-gram 2
0.6399999999999999,43,100,Word n-gram,2,Word n-gram 2
0.7063953488372093,43,200,Word n-gram,2,Word n-gram 2
0.7317829457364341,43,300,Word n-gram,2,Word n-gram 2
0.7807441860465116,43,500,Word n-gram,2,Word n-gram 2
0.4454545454545455,44,10,Word n-gram,2,Word n-gram 2
0.4704545454545455,44,20,Word n-gram,2,Word n-gram 2
0.512121212121212,44,30,Word n-gram,2,Word n-gram 2
0.5636363636363637,44,50,Word n-gram,2,Word n-gram 2
0.6204545454545454,44,100,Word n-gram,2,Word n-gram 2
0.6861363636363637,44,200,Word n-gram,2,Word n-gram 2
0.719621212121212,44,300,Word n-gram,2,Word n-gram 2
0.7662272727272728,44,500,Word n-gram,2,Word n-gram 2
0.4422222222222222,45,10,Word n-gram,2,Word n-gram 2
0.4877777777777778,45,20,Word n-gram,2,Word n-gram 2
0.5214814814814814,45,30,Word n-gram,2,Word n-gram 2
0.5684444444444445,45,50,Word n-gram,2,Word n-gram 2
0.6311111111111111,45,100,Word n-gram,2,Word n-gram 2
0.6914444444444444,45,200,Word n-gram,2,Word n-gram 2
0.7246666666666667,45,300,Word n-gram,2,Word n-gram 2
0.7664000000000001,45,500,Word n-gram,2,Word n-gram 2
0.4326086956521739,46,10,Word n-gram,2,Word n-gram 2
0.47717391304347834,46,20,Word n-gram,2,Word n-gram 2
0.5086956521739131,46,30,Word n-gram,2,Word n-gram 2
0.552608695652174,46,50,Word n-gram,2,Word n-gram 2
0.6186956521739131,46,100,Word n-gram,2,Word n-gram 2
0.674891304347826,46,200,Word n-gram,2,Word n-gram 2
0.7112318840579711,46,300,Word n-gram,2,Word n-gram 2
0.7521739130434784,46,500,Word n-gram,2,Word n-gram 2
0.4340425531914893,47,10,Word n-gram,2,Word n-gram 2
0.5,47,20,Word n-gram,2,Word n-gram 2
0.526950354609929,47,30,Word n-gram,2,Word n-gram 2
0.5421276595744681,47,50,Word n-gram,2,Word n-gram 2
0.6127659574468085,47,100,Word n-gram,2,Word n-gram 2
0.6894680851063829,47,200,Word n-gram,2,Word n-gram 2
0.7152482269503546,47,300,Word n-gram,2,Word n-gram 2
0.7590638297872341,47,500,Word n-gram,2,Word n-gram 2
0.4395833333333333,48,10,Word n-gram,2,Word n-gram 2
0.4979166666666666,48,20,Word n-gram,2,Word n-gram 2
0.5208333333333334,48,30,Word n-gram,2,Word n-gram 2
0.5458333333333334,48,50,Word n-gram,2,Word n-gram 2
0.6079166666666668,48,100,Word n-gram,2,Word n-gram 2
0.6665625,48,200,Word n-gram,2,Word n-gram 2
0.6977083333333334,48,300,Word n-gram,2,Word n-gram 2
0.7441250000000001,48,500,Word n-gram,2,Word n-gram 2
0.45510204081632655,49,10,Word n-gram,2,Word n-gram 2
0.48265306122448975,49,20,Word n-gram,2,Word n-gram 2
0.5210884353741496,49,30,Word n-gram,2,Word n-gram 2
0.5510204081632653,49,50,Word n-gram,2,Word n-gram 2
0.6038775510204082,49,100,Word n-gram,2,Word n-gram 2
0.6493877551020407,49,200,Word n-gram,2,Word n-gram 2
0.7022448979591835,49,300,Word n-gram,2,Word n-gram 2
0.7390204081632653,49,500,Word n-gram,2,Word n-gram 2
0.418,50,10,Word n-gram,2,Word n-gram 2
0.471,50,20,Word n-gram,2,Word n-gram 2
0.48533333333333334,50,30,Word n-gram,2,Word n-gram 2
0.5276000000000001,50,50,Word n-gram,2,Word n-gram 2
0.5973999999999999,50,100,Word n-gram,2,Word n-gram 2
0.6492000000000001,50,200,Word n-gram,2,Word n-gram 2
0.6768666666666666,50,300,Word n-gram,2,Word n-gram 2
0.7295200000000001,50,500,Word n-gram,2,Word n-gram 2
0.7,2,10,Word n-gram,3,Word n-gram 3
0.7,2,20,Word n-gram,3,Word n-gram 3
0.8,2,30,Word n-gram,3,Word n-gram 3
0.8200000000000001,2,50,Word n-gram,3,Word n-gram 3
0.9550000000000001,2,100,Word n-gram,3,Word n-gram 3
0.975,2,200,Word n-gram,3,Word n-gram 3
0.9966666666666667,2,300,Word n-gram,3,Word n-gram 3
1.0,2,500,Word n-gram,3,Word n-gram 3
0.4666666666666666,3,10,Word n-gram,3,Word n-gram 3
0.4833333333333333,3,20,Word n-gram,3,Word n-gram 3
0.5555555555555556,3,30,Word n-gram,3,Word n-gram 3
0.6266666666666667,3,50,Word n-gram,3,Word n-gram 3
0.7633333333333333,3,100,Word n-gram,3,Word n-gram 3
0.8299999999999998,3,200,Word n-gram,3,Word n-gram 3
0.8511111111111112,3,300,Word n-gram,3,Word n-gram 3
0.8946666666666667,3,500,Word n-gram,3,Word n-gram 3
0.4,4,10,Word n-gram,3,Word n-gram 3
0.55,4,20,Word n-gram,3,Word n-gram 3
0.625,4,30,Word n-gram,3,Word n-gram 3
0.725,4,50,Word n-gram,3,Word n-gram 3
0.8125,4,100,Word n-gram,3,Word n-gram 3
0.8712500000000001,4,200,Word n-gram,3,Word n-gram 3
0.9016666666666667,4,300,Word n-gram,3,Word n-gram 3
0.915,4,500,Word n-gram,3,Word n-gram 3
0.5799999999999998,5,10,Word n-gram,3,Word n-gram 3
0.61,5,20,Word n-gram,3,Word n-gram 3
0.6933333333333332,5,30,Word n-gram,3,Word n-gram 3
0.78,5,50,Word n-gram,3,Word n-gram 3
0.834,5,100,Word n-gram,3,Word n-gram 3
0.8969999999999999,5,200,Word n-gram,3,Word n-gram 3
0.9139999999999999,5,300,Word n-gram,3,Word n-gram 3
0.9372,5,500,Word n-gram,3,Word n-gram 3
0.6500000000000001,6,10,Word n-gram,3,Word n-gram 3
0.6666666666666666,6,20,Word n-gram,3,Word n-gram 3
0.7555555555555556,6,30,Word n-gram,3,Word n-gram 3
0.82,6,50,Word n-gram,3,Word n-gram 3
0.8566666666666667,6,100,Word n-gram,3,Word n-gram 3
0.9083333333333332,6,200,Word n-gram,3,Word n-gram 3
0.9294444444444444,6,300,Word n-gram,3,Word n-gram 3
0.9503333333333334,6,500,Word n-gram,3,Word n-gram 3
0.6142857142857142,7,10,Word n-gram,3,Word n-gram 3
0.7142857142857142,7,20,Word n-gram,3,Word n-gram 3
0.7,7,30,Word n-gram,3,Word n-gram 3
0.7657142857142858,7,50,Word n-gram,3,Word n-gram 3
0.8314285714285715,7,100,Word n-gram,3,Word n-gram 3
0.8728571428571428,7,200,Word n-gram,3,Word n-gram 3
0.9052380952380952,7,300,Word n-gram,3,Word n-gram 3
0.9242857142857142,7,500,Word n-gram,3,Word n-gram 3
0.5625,8,10,Word n-gram,3,Word n-gram 3
0.59375,8,20,Word n-gram,3,Word n-gram 3
0.6291666666666667,8,30,Word n-gram,3,Word n-gram 3
0.725,8,50,Word n-gram,3,Word n-gram 3
0.7887500000000001,8,100,Word n-gram,3,Word n-gram 3
0.8618750000000001,8,200,Word n-gram,3,Word n-gram 3
0.8749999999999998,8,300,Word n-gram,3,Word n-gram 3
0.9164999999999999,8,500,Word n-gram,3,Word n-gram 3
0.5777777777777778,9,10,Word n-gram,3,Word n-gram 3
0.6777777777777778,9,20,Word n-gram,3,Word n-gram 3
0.7074074074074075,9,30,Word n-gram,3,Word n-gram 3
0.7377777777777779,9,50,Word n-gram,3,Word n-gram 3
0.7977777777777778,9,100,Word n-gram,3,Word n-gram 3
0.8677777777777778,9,200,Word n-gram,3,Word n-gram 3
0.9037037037037037,9,300,Word n-gram,3,Word n-gram 3
0.920888888888889,9,500,Word n-gram,3,Word n-gram 3
0.6199999999999999,10,10,Word n-gram,3,Word n-gram 3
0.6500000000000001,10,20,Word n-gram,3,Word n-gram 3
0.71,10,30,Word n-gram,3,Word n-gram 3
0.694,10,50,Word n-gram,3,Word n-gram 3
0.8140000000000001,10,100,Word n-gram,3,Word n-gram 3
0.8554999999999999,10,200,Word n-gram,3,Word n-gram 3
0.8853333333333333,10,300,Word n-gram,3,Word n-gram 3
0.9214,10,500,Word n-gram,3,Word n-gram 3
0.5545454545454545,11,10,Word n-gram,3,Word n-gram 3
0.6454545454545455,11,20,Word n-gram,3,Word n-gram 3
0.7393939393939395,11,30,Word n-gram,3,Word n-gram 3
0.750909090909091,11,50,Word n-gram,3,Word n-gram 3
0.8118181818181819,11,100,Word n-gram,3,Word n-gram 3
0.8672727272727272,11,200,Word n-gram,3,Word n-gram 3
0.8854545454545455,11,300,Word n-gram,3,Word n-gram 3
0.9143636363636365,11,500,Word n-gram,3,Word n-gram 3
0.5333333333333334,12,10,Word n-gram,3,Word n-gram 3
0.5666666666666667,12,20,Word n-gram,3,Word n-gram 3
0.6166666666666666,12,30,Word n-gram,3,Word n-gram 3
0.6533333333333333,12,50,Word n-gram,3,Word n-gram 3
0.7833333333333334,12,100,Word n-gram,3,Word n-gram 3
0.82875,12,200,Word n-gram,3,Word n-gram 3
0.8583333333333334,12,300,Word n-gram,3,Word n-gram 3
0.8828333333333335,12,500,Word n-gram,3,Word n-gram 3
0.5000000000000001,13,10,Word n-gram,3,Word n-gram 3
0.5576923076923077,13,20,Word n-gram,3,Word n-gram 3
0.6051282051282052,13,30,Word n-gram,3,Word n-gram 3
0.6446153846153847,13,50,Word n-gram,3,Word n-gram 3
0.7415384615384616,13,100,Word n-gram,3,Word n-gram 3
0.8169230769230769,13,200,Word n-gram,3,Word n-gram 3
0.853846153846154,13,300,Word n-gram,3,Word n-gram 3
0.8855384615384615,13,500,Word n-gram,3,Word n-gram 3
0.5285714285714285,14,10,Word n-gram,3,Word n-gram 3
0.5892857142857142,14,20,Word n-gram,3,Word n-gram 3
